source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
incidente_reportado_123,03,Santa Fe,2025,porte_ilegal_armas,78,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,porte_ilegal_armas,64,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,rinas,4308,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,rinas,4105,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,rinas,3215,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,rinas,3475,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,rinas,3943,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,rinas,3879,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,rinas,3578,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,rinas,4191,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,rinas,4363,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2018,alteracion_orden_publico,7160,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2019,alteracion_orden_publico,6221,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2020,alteracion_orden_publico,7815,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2021,alteracion_orden_publico,9640,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2022,alteracion_orden_publico,6015,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2023,alteracion_orden_publico,5524,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2024,alteracion_orden_publico,5210,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2025,alteracion_orden_publico,6458,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2026,alteracion_orden_publico,8141,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2018,disparos,261,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2019,disparos,290,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2020,disparos,221,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2021,disparos,399,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2022,disparos,451,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2023,disparos,401,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2024,disparos,349,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2025,disparos,422,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2026,disparos,464,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2018,habitantes_calle,372,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2019,habitantes_calle,287,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2020,habitantes_calle,185,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2021,habitantes_calle,242,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2022,habitantes_calle,236,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2023,habitantes_calle,299,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2024,habitantes_calle,276,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2025,habitantes_calle,383,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2026,habitantes_calle,424,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2018,hurto,2635,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2019,hurto,2580,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2020,hurto,1922,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2021,hurto,2619,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,04,San Cristóbal,2022,hurto,2549,Ene-May (2025vs2026),1,5,True
